,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
theta_median[15],265.72627490802097,0.03023477435796175,16.44204539714531,235.00577156264228,254.37486992431923,265.2232558294014,276.4784969787363,299.3491830572508,295731.9332315725,1.0000036391087963
theta_median[16],474.83936672438773,0.062262693731423555,31.584299815751066,415.5290497078714,453.11092016682517,473.7475103692334,495.3395938696216,539.9229243566574,257327.79287468,0.9999969665333547
theta_median[17],585.18606703874,0.07237958936221521,39.17539941610119,512.1472703201288,558.1898247584336,583.8634650807055,610.7360736204648,665.6686272343668,292950.7649606615,0.9999887126559642
theta_median[18],532.7253345384523,0.06611908985970656,35.51666890740237,466.54174726315387,508.2295609448761,531.6490838054923,555.9414203530001,605.6862852211893,288543.1175862801,0.9999872476703361
theta_median[19],243.12844695478918,0.02912977055989405,16.091354229159403,213.08336372755508,232.06855635378525,242.60882158370447,253.65267842374428,276.2088410152031,305148.3758904846,0.9999874376308489
theta_median[20],255.09646537157727,0.014962966190537238,8.712579410311463,238.4419693326517,249.14074510473833,254.95211302234583,260.8497127585525,272.6482056122172,339045.59769261454,0.9999885176541398
theta_median[21],406.1157160558294,0.035420040731005825,19.44752721546944,369.27203679775084,392.8022085991548,405.6761706496965,418.9521373138109,445.4950932691344,301460.6722763058,0.999991229697522
theta_median[22],255.09653547787465,0.021194038181354135,11.147393450938718,233.93927308958453,247.46529003660152,254.8529463382722,262.45031806851773,277.7144172076669,276642.7130862645,0.9999929728482767
theta_median[23],344.9139122421843,0.030770699136164984,16.53004643511375,313.6011536545665,333.5862177046157,344.5098533047882,355.7547046911907,378.5577369126835,288584.7778243628,0.99999690596372
theta_median[24],301.672419550962,0.017994295634253664,10.320959175171456,281.97895478043307,294.62013578492554,301.4858380054744,308.5303147749554,322.4692391076075,328980.69794653734,1.0000093177795797
theta_median[25],292.67476162104464,0.022636437953836127,12.319900403081398,269.22482006999803,284.23298711287663,292.390684945358,300.84423287246847,317.4824852129883,296208.97838418826,0.9999960948643045
theta_median[26],278.033775089562,0.0337808433238188,18.43194860003851,243.7242049478342,265.3233687644492,277.4112775859749,290.0784419208016,315.8150604330647,297715.55529940303,0.9999873074355035
theta_median[27],286.96776715221046,0.035205290040098876,18.933318578103233,251.67870080517207,273.86135400652483,286.3632520638796,299.37481823478475,325.88854921774237,289226.2001267681,0.9999969889399659
theta_median[28],289.3881594660483,0.027738083132770826,14.612300879707417,261.85488689250303,279.3689301319438,288.95391070453644,298.9922046608676,319.0871953147316,277513.63201863493,0.9999834368511656
theta_median[29],225.3506960472404,0.019586068382693358,10.775852672466359,204.9409775375447,217.95182092695572,225.0969550268387,232.43734589842694,247.19672398599084,302697.4464168717,0.9999881237752234
theta_median[30],239.42066086040393,0.025613746920456065,14.529498032955328,212.2046451626532,229.43724662981032,238.97785699827887,248.9105846437847,269.1691655234354,321776.99586681835,0.9999884579834531
theta_median[31],279.937353596222,0.03384263014358859,18.49270605422587,245.4095039334892,267.1825704449254,279.2826287833839,292.0230314579675,317.91428681461315,298588.2528907196,1.0000099928540673
theta_median[32],246.80571866233754,0.02988107939568551,16.312073069846527,216.2885886748645,235.57546022241644,246.28820805141072,257.5120272807426,280.17836320215406,298006.5114007044,0.999985102747412
theta_median[33],289.5155425100355,0.06773847427178128,36.8670623044411,223.91993036129546,263.7519595728471,287.14760914243095,312.90111537338726,368.57029004711455,296214.4529483036,0.999995880686855
theta_median[34],388.8138978686636,0.026085816449812945,13.986347181126638,362.1285020168831,379.23966920787416,388.5806558860328,398.0933441561366,417.0062277757082,287474.77369851974,0.9999922361414945
theta_mean[1],505.75934323277204,0.06003631533024693,33.553375767823546,443.31734374382575,482.5763317014746,504.7012592663755,527.5981015670618,574.4872574111895,312352.0647998557,0.9999887747355429
theta_mean[2],601.9944971400948,0.07698027429889451,40.20256204659922,526.7639451835388,574.2316714929943,600.7389269056598,628.3901785070284,684.3439942434009,272739.8223234553,0.9999911201150383
theta_mean[3],346.0824092598612,0.03005025789768791,17.378213761435084,313.29622847408996,334.1292303150764,345.6148093966596,357.49208099448845,381.4664196486168,334436.6486964733,0.9999949076115309
theta_mean[4],317.1797056765153,0.0718591021601541,40.61908283145388,245.18780036857692,288.7918157824739,314.4730352750753,342.7280077293076,404.49819226158473,319518.9737060512,0.9999854895199796
